name,Air spd (rel) hi 35-climb accel (3 secs),Air spd (rel) hi 35-climb accel start,Air spd (rel) hi 35ft t/o,Air spd (rel) hi 500-20ft (3 secs),Air spd (rel) hi liftoff,Air spd (rel) hi tdwn,Air spd (rel) lo 1000-500ft (3 secs),Air spd (rel) lo 35-climb accel (3 secs),Air spd (rel) lo 35ft t/o,Air spd (rel) lo 500-20ft (3 secs),Air spd (rel) lo flap 1,Air spd (rel) lo flap 10,Air spd (rel) lo flap 15,Air spd (rel) lo flap 5,Air spd (rel) lo liftoff,Air spd (rel) lo tdwn,Air spd (VMO) excd,Air spd hi 1000-8000ft,Air spd hi 10000-8000ft,Air spd hi 3000-1000ft,Air spd hi 5000-3000ft,Air spd hi 8000-10000ft,Air spd hi 8000-5000ft,Air spd hi flap 1,Air spd hi flap 10,Air spd hi flap 15,Air spd hi flap 2,Air spd hi flap 25,Air spd hi flap 30,Air spd hi flap 40,Air spd hi flap 5,Air spd hi ldg gear extd,Air spd hi ldg gear extn,Air spd hi ldg gear retr,AP disengaged crz,AP engaged early t/o,Eng N1 hi app,Eng N1 lo 500-50ft (5 secs),Eng N1 lo TOGA t/o,Eng rev thrust hi at lo gnd spd,Flap mvmt late app,Flap retr early t/o,Flap setting lo 1000ft,Fuel qty low tdwn,Gnd spd hi taxi straight,Gnd spd hi taxi turn,Go-around,GS dev above GS 1000-500ft,GS dev above GS 1500-1000ft,GS dev above GS 500-200ft,GS dev below GS 1000-500ft,GS dev below GS 1500-1000ft,GS dev below GS 500-200ft,Hdg dev rwy >80kts air spd t/o,Hdg var 500-50ft,Hdg var tdwn 60kts air spd,Hgt hi 1 min tdwn,Hgt hi 2 min tdwn,Hgt lo 1 min tdwn,Hgt lo 2 min tdwn,Hgt loss 1000-2000ft,Hgt loss 35-1000ft,Lat g hi taxi turn,Ldg gear late extn,Ldg gear late retr,Ldg gear late retr g/a,Ldg weight hi tdwn,LOC dev 1000-500ft,LOC dev 1500-1000ft,LOC dev 500-200ft,Long flare duration,Mach (MMO) excd,Max alt (flaps extd) excd,Max alt (ldg gear extd) excd,Max alt excd,Norm g hi t/o,Norm g hi tdwn (hard ldg),Pitch cycle fin app,Pitch hi 1000-500ft,Pitch hi 35-400ft,Pitch hi 35ft t/o,Pitch hi 400-1000ft,Pitch hi 500-50ft,Pitch hi 50ft tdwn,Pitch hi liftoff,Pitch lo 1000-500ft,Pitch lo 20ft tdwn,Pitch lo 35-400ft,Pitch lo 35-climb accel start,Pitch lo 35ft t/o,Pitch lo 400-1000ft,Pitch lo 500-20ft,Pitch rate (neg) t/o,Pitch rate (rot) hi t/o,Pitch rate hi 35-1000ft,Pitch rate lo t/o,RoC lo 35-1000ft,RoD hi 1000-500ft,RoD hi 2000-1000ft,RoD hi 3000-2000ft,RoD hi 500-50ft,RoD hi 50ft tdwn,RoD hi tdwn,Roll cycle fin app,Roll hi >1000ft,Roll hi 1000-300ft,Roll hi 20-400ft,Roll hi 20ft tdwn,Roll hi 300-20ft,Roll hi 400-1000ft,Roll hi liftoff 20ft,RTO,Short flare duration,Spdbrk dep flaps extd,TAWS GS 500-200ft,Throttle cycle fin app,Turb app,Turb crz,Turb flt,Unstable app,Unstable app g/a
Roll hi 20-400ft,0.004027185,0.002946977,-0.002135638,-0.00111062,-0.004655938,0.00224322,-0.001380616,0.006111373,-0.000482543,-0.001734482,0.001137755,0.007209853,0.000125514,-0.00184644,0.002384976,0.00694021,-0.000290978,-0.007056576,0.000368869,-0.002817639,0.002535018,-0.004976409,-0.000352599,-8.99E-05,-0.001850345,-0.002633413,-0.000950393,0.003503695,-0.001012614,0.004556986,-5.88E-05,-0.000145487,0.000269699,-0.000145487,-0.000963389,-0.001285233,-0.000145487,0.003509893,-0.003350898,-0.000999702,0.000629178,0.004753837,-0.001912433,-0.005329227,0.011496155,0.003883717,0.004957468,0.000690659,-0.001780735,0.007393425,-0.004382209,-0.003660011,0.001980115,0.002638063,0.001708594,-0.001401077,-0.001380616,-0.00209461,-0.006669409,-0.001716045,-0.000251111,-0.000145487,0.000856621,-0.000436473,-0.001620731,0.003820492,4.96E-05,-0.003002033,-0.006162327,0.001401961,0.001520096,-0.000524583,-0.000563496,0.007148894,-0.000860811,0.002231069,-0.004721526,0.000136658,0.000716633,-0.006693546,-0.006986735,-0.006809295,0.00305529,0.00673321,0.005745998,0.000605417,-0.001980034,-0.000981536,-0.006215802,0.004280339,0.00434203,0.001614029,0.002643338,-0.001228317,5.60E-05,-0.001834004,-0.000986889,0.000882593,-0.001370503,-0.000257421,-0.00112132,-0.00173875,-0.00092026,-0.001264739,0.003564046,-0.000490574,1,-0.001746666,0.006471216,0.102981799,0.006111373,-0.000290978,0.002831801,0.000530232,-0.000251993,0.003408171,-0.002227057,-0.000384931,0.000839986,0.000405254,-0.000885069
Roll hi 20ft tdwn,0.006208881,0.003801142,0.004201731,0.050076438,-0.00028428,0.020328722,-0.000745332,0.012519381,0.02487819,0.006063358,0.003268323,0.002763302,0.004484055,0.005989011,0.006548493,0.00068636,-0.000157086,-0.003406299,-0.000224088,-0.003286413,-0.001123312,-0.003585052,-0.001175952,-0.001408671,-0.001972306,-0.00168538,-0.001664857,-0.000188318,0.01288718,0.007496796,-0.001975457,-7.85E-05,0.003682844,-7.85E-05,-0.00052009,-0.000693839,-7.85E-05,-0.001245019,-0.001904505,0.005576919,0.006848881,-0.000603407,0.002737324,-0.005011582,-0.002328387,-0.004735072,-0.000582226,-5.38E-05,0.000135355,0.002954956,0.004642854,0.001114437,0.004348624,0.002865068,0.005577037,0.032153304,-0.000745332,-0.001130785,0.002026315,0.006148375,-0.000135563,-7.85E-05,-0.001171002,-0.000235632,-0.000874959,0.008987456,0.008202233,0.005236596,0.000470424,0.010771679,0.000866179,-0.000283198,-0.000304206,-0.000444346,-0.000464712,0.007760982,0.015487833,0.025258142,-0.00132701,0.010450632,0.007530526,0.002467704,-0.000785675,0.008494818,0.001241575,0.024849037,0.029598015,0.001097133,0.001060038,0.00475293,-0.002421938,0.034100051,0.00680166,0.006811678,-0.001943606,0.00181363,-0.000532776,0.006313623,0.002128662,0.002960091,0.012172489,0.004177369,0.012687286,0.029406542,0.003348268,0.007093759,-0.001746666,1,0.003846307,-2.46E-05,-0.00050298,-0.000157086,0.00414415,0.000899494,-0.00013604,0.016938929,0.036944864,-0.000207807,0.030948548,-0.005102835,-0.000477809
Roll hi 300-20ft,0.003189246,0.002344115,0.003025954,0.026503437,0.004395365,0.028609046,0.005471274,-0.000682597,-0.00035353,0.003891172,0.000482434,-0.004135098,0.002664897,-0.002361909,-0.001196957,-0.000885263,-0.000213182,-0.001752107,0.000864068,-1.40E-06,-0.000111549,-0.004622897,-0.000904502,-0.001911716,-0.000218142,0.002745057,0.000649669,0.002595572,0.009154321,0.004620848,-0.000226307,-0.00010659,0.0166392,-0.00010659,-0.000705817,-0.000941613,-0.00010659,0.016761742,-0.000464864,0.006993329,-0.001026758,0.00718704,0.00203172,-0.008310201,-0.005245433,-0.006565561,0.007439941,-0.001647814,0.004381979,0.000185333,-0.001426359,-0.004111055,0.00205466,0.002549321,0.148937286,0.012540852,0.031402346,0.015570399,-0.007474205,0.003960035,-0.000183974,-0.00010659,-0.001589175,-0.000319778,0.00433615,0.023184138,0.001669492,0.00816047,-0.001124245,0.037404946,-0.005472105,-0.00038433,-0.00041284,-0.000603024,-0.000630664,0.004656615,0.015107414,0.00457172,0.00911923,-0.003481982,0.000549485,-0.003787533,-0.001066244,0.008826533,-0.000233382,0.032843399,0.012118484,-0.004694121,-0.010053685,0.002812855,-0.003286828,0.016644181,0.001541848,0.010371457,-0.000145024,0.001762071,0.008343479,0.022939273,0.005616069,0.004894531,0.048710521,0.015789463,0.018770903,0.012821236,-0.001023541,0.036058747,0.006471216,0.003846307,1,-0.001063252,-0.000682597,0.030528635,0.014955371,-0.001842148,-0.00018462,0.031589469,0.030518629,-0.000282016,0.025911543,-0.026541316,-0.000648437
Roll hi 400-1000ft,-0.017103337,-0.026045256,-0.019499312,-0.012107014,-0.013872828,-0.009110603,-0.000203209,0.005597629,0.002591508,5.69E-05,0.003857719,-0.001745058,-0.001500176,-0.004832022,-0.000488992,0.001790232,-0.000972346,-0.018242425,-0.003373434,-0.003154114,0.001442548,-0.018378365,-0.001075696,-0.001708394,-0.004960696,-0.004192726,0.001569146,-0.00103818,-0.013953253,-0.004570609,-0.000538594,-0.000486168,0.001062314,-0.000486168,-0.001140577,-0.002715714,-0.000486168,-0.007910669,-0.004148116,-0.01353635,0.003143783,0.012604646,0.000663792,0.048188205,0.040885227,0.019085613,-0.001737575,-0.002039167,-0.004898983,0.007954163,-0.017019899,-0.013423367,-0.017083081,-0.001461728,0.000424438,-0.000242398,-0.00314343,-0.002150794,0.006215948,0.001364368,-0.000839125,-0.000486168,0.003978469,-0.001458543,0.002099616,-0.004910004,0.001120454,-0.013990489,-0.018388371,-0.003046516,0.007859038,-0.001752973,-0.001883008,0.007109467,0.001837464,-0.014954975,-0.010253896,0.002057036,-0.000784941,-0.018980721,-0.008228299,-0.03045268,-0.003468543,-0.003722536,0.008817497,-0.008139325,-0.001488086,-0.00993099,-0.031657382,-0.00396936,0.034144181,-0.005266644,-0.00309833,-0.001072298,0.000970332,-0.004008498,0.017262475,-0.019410227,-0.01556383,-0.005362651,-0.020805876,-0.00550378,-0.00307519,-0.002977187,0.00421519,-0.005102824,0.102981799,-2.46E-05,-0.001063252,1,-0.000935645,-0.000972346,-0.0068773,0.000596735,-0.000842074,-0.00163114,-0.000151273,-0.001286306,-0.004457613,0.01032995,-0.002957594
Roll hi liftoff 20ft,0.004358289,0.010053059,0.007109863,0.001114881,0.008379057,0.002822372,-0.00039757,-0.000268297,-0.000138956,-0.000499472,-0.001659465,0.001036603,0.00188071,-0.001576507,-0.000470467,-0.001197755,-8.38E-05,-0.002330534,-0.002984758,0.002022624,-0.000903379,-0.001419672,-0.003758331,-0.000751405,0.005193635,-0.000558737,-0.000888058,0.000613668,0.006488469,-0.000781309,-0.001053736,-4.19E-05,-0.000700428,-4.19E-05,-0.000277423,-0.000370103,-4.19E-05,0.001201261,-0.001299318,0.006459028,-0.002708057,-0.000321866,-0.002117666,-0.001183271,0.001542144,-0.004787881,-0.000310567,-0.001384283,-0.001333874,-0.001716287,0.000831017,-0.002104778,-0.003169249,0.053659495,-0.000531871,0.002195861,-0.00039757,-0.000603176,4.39E-06,-0.000494163,-7.23E-05,-4.19E-05,-0.000624629,-0.000125689,-0.000466715,-0.000423118,-0.000731196,0.004725566,0.000680325,0.004911634,-0.002876477,-0.000151062,-0.000162268,-0.00023702,-0.000247884,0.011996338,0.000445922,0.007560835,-0.000707845,0.007833685,0.007062365,0.003906296,-0.00041909,0.000206594,0.010742959,0.000560774,-0.000570182,0.004181544,0.002468398,-0.000595837,-0.001291895,-0.001068747,0.02540045,0.007493384,-0.001036747,-0.00194577,-0.00028419,-0.002019622,-0.003416483,0.000396649,0.001617315,0.001595008,-0.000265004,-0.001008263,0.002371859,-0.000812256,0.006111373,-0.00050298,-0.000682597,-0.000935645,1,-8.38E-05,0.001714608,0.000929947,-7.26E-05,0.016166074,-0.000641316,-0.000110847,-0.001165485,-4.64E-05,-0.00025487
RTO,-0.000879754,0.0043701,0.019100168,-0.000989575,0.016590779,-0.000474698,-0.000124165,-8.38E-05,-4.34E-05,-0.00015599,-0.000518267,0.009421177,-0.000562016,0.01291827,-0.000146931,-0.000374071,-2.62E-05,-0.001882671,-0.001416592,-0.000547485,0.00604494,-0.002174274,-0.001173763,-0.000234671,-0.000328567,0.00656599,-0.000277349,0.003887519,-0.000712641,-0.000244011,-0.000329092,-1.31E-05,-0.000218751,-1.31E-05,-8.66E-05,-0.000115587,-1.31E-05,-0.000977908,-0.001043116,-0.000510114,-0.000845752,-0.000100522,-0.000661368,-0.001020111,-0.001842509,0.000280295,-9.70E-05,-0.000432325,-0.000416582,-0.000536013,-0.001303939,-0.000657343,-0.000989787,-0.000411555,-0.000166109,-0.000530436,-0.000124165,-0.000188378,-0.001436609,-0.000154332,-2.26E-05,-1.31E-05,-0.000195078,-3.93E-05,-0.00014576,-0.000132144,-0.00022836,-0.000618142,-0.000707098,-0.000341696,-0.000898352,-4.72E-05,-5.07E-05,-7.40E-05,-7.74E-05,-0.001222106,-0.001087553,-0.000245416,-0.000221067,0.007526581,-0.001345249,-0.001334379,-0.000130886,-0.001125027,-0.000648001,-0.000723895,-0.000178073,-0.001302705,-0.001517357,-0.000186086,-0.000403472,-0.00033378,-0.000459986,-0.000459607,-0.000323786,-0.000607683,-8.88E-05,-0.001194202,-0.001067001,-0.000747783,-0.001190292,-0.000925828,-8.28E-05,-0.00031489,-0.000513866,-0.000253676,-0.000290978,-0.000157086,0.030528635,-0.000972346,-8.38E-05,1,-0.000579693,-0.000673576,-2.27E-05,-0.000123473,-0.000200289,-3.46E-05,-0.000363992,0.002924888,-7.96E-05
Short flare duration,-0.004085667,0.001085149,-0.002707441,0.021023906,-0.006357555,0.019990961,0.009301816,-0.001856147,-0.000961334,0.008060549,0.007177826,0.011656973,0.017714582,0.014232481,0.015082261,-0.006678577,0.01085092,-0.005264077,0.000402749,-0.004391318,-0.003771377,-0.003356997,-0.003467791,0.001188153,3.46E-05,-0.000883608,0.000346159,0.005247743,0.01887183,0.025310545,1.14E-05,-0.000289844,0.000633844,-0.000289844,0.0048975,2.87E-05,-0.000289844,0.011628113,-0.002796917,0.025416869,0.004518661,-0.002226753,-0.000856827,-0.016499804,-0.016126869,-0.032113431,-0.002148588,-0.005395883,-0.00344575,-0.001154484,0.003842961,-0.002073525,0.007857377,-0.00107018,0.016149444,0.021308363,0.033406445,0.018087361,-0.028903452,0.000461092,-0.000500269,-0.000289844,-0.004321351,0.00675098,-0.001175056,0.001583125,0.017253375,0.003970888,0.001143449,0.009131924,-0.019900243,-0.001045087,0.004780345,0.014527039,-0.001714928,-0.000164497,0.220545418,0.011666366,0.005930636,0.004648548,-0.003174272,0.011141603,0.003961147,0.034170637,0.024104315,0.025333793,0.01455498,-0.00611855,0.034161843,-0.000903056,-0.00073195,0.039404647,0.010132072,0.00162803,-0.001611481,-0.001481155,-0.001966104,0.029840566,0.008008241,-0.000633455,0.068762144,0.030208244,0.084929102,0.014001875,0.000964214,0.014686744,0.002831801,0.00414415,0.014955371,-0.0068773,0.001714608,-0.000579693,1,-0.004981968,-0.000502027,0.019080466,0.012000375,-0.000766869,0.067096807,-0.026592947,-0.001763257
Spdbrk dep flaps extd,-0.002369923,-0.002328669,0.001428803,-0.003793352,-0.003370454,-0.003977572,0.007222551,0.013276763,0.004841626,0.002621504,0.002789158,0.038399982,0.026974999,-0.009492888,-0.000259435,0.00843979,-0.000673576,-0.001051869,0.006982326,0.017913749,0.00893827,0.002612094,0.011296123,0.006105456,0.047647782,0.032546143,0.019977126,0.020295916,-0.001328753,0.005402167,0.027821502,-0.000336785,0.023974341,-0.000336785,0.000716228,-0.000736987,-0.000336785,0.009636528,0.002326102,0.003251605,0.019061793,0.002559169,0.007221914,-0.009653386,-0.003092392,-0.002983235,0.000148765,0.003328904,0.00489767,-0.003067505,0.003595773,0.002671296,0.001082053,0.001421282,0.003515825,0.000142684,-0.001112251,0.013019455,-0.014840935,-0.000618538,-0.00058129,-0.000336785,0.005587265,-0.001010381,0.001574387,0.012194451,-0.000205115,-0.000217125,0.010484465,0.003362496,-0.005024208,-0.001214343,0.00890108,-0.001905336,-0.001992667,-0.002605163,0.003566454,0.004243355,0.003669736,0.001349292,-0.004417264,-0.011373667,0.006515244,0.011040214,0.007241171,0.00795456,-0.001675921,0.00768404,-0.037387461,0.004949772,0.003156702,0.002300257,-0.00107304,0.00234821,0.006087375,0.005070859,-0.002284522,0.028381888,0.050663783,0.060557892,0.031176923,0.032702621,-0.002130286,0.005907214,0.010153465,0.008788361,0.000530232,0.000899494,-0.001842148,0.000596735,0.000929947,-0.000673576,-0.004981968,1,-0.000583332,-0.003178136,0.005178427,-0.000891066,0.004196433,-0.006574447,0.004449636
TAWS GS 500-200ft,-0.000761887,-0.001069711,-0.00058299,-0.000856994,-0.000667492,-0.000411099,-0.00010753,-7.26E-05,-3.76E-05,-0.000135091,-0.000448831,-0.000571372,-0.000486719,-0.000426394,-0.000127246,-0.000323954,-2.27E-05,-0.001630435,0.004506663,-0.000474134,-0.000836701,-0.00188297,-0.001016505,-0.00020323,-0.000284547,-0.000782192,-0.000240191,-0.001158452,-0.000617163,-0.000211319,-0.000285001,-1.13E-05,-0.000189443,-1.13E-05,-7.50E-05,-0.000100101,-1.13E-05,-0.000846891,0.006639805,-0.00044177,-0.000732441,-8.71E-05,-0.000572759,-0.000883439,0.002988952,-0.004362039,-8.40E-05,-0.000374403,-0.000360769,-0.0004642,0.005038999,-0.000569274,0.007060467,-0.000356416,-0.000143854,-0.000459369,-0.00010753,-0.000163139,-0.001244136,-0.000133655,-1.96E-05,-1.13E-05,-0.000168942,-3.40E-05,-0.000126231,-0.00011444,-0.000197765,-0.000535325,-0.000612363,-0.000295917,-0.000777993,-4.09E-05,-4.39E-05,-6.41E-05,-6.70E-05,-0.001058371,-0.000941845,-0.000212536,-0.000191449,-0.000696882,-0.001165016,-0.001155602,-0.00011335,-0.000974299,-0.000561183,-0.00062691,-0.000154216,-0.001128172,-0.001314066,-0.000161154,-0.000349415,-0.000289061,-0.000398358,-0.00039803,-0.000280406,-0.000526267,-7.69E-05,0.012303472,-0.000924047,-0.000647597,0.019035265,-0.000801788,-7.17E-05,-0.000272702,-0.00044502,-0.000219689,-0.000251993,-0.00013604,-0.00018462,-0.000842074,-7.26E-05,-2.27E-05,-0.000502027,-0.000583332,1,-0.00010693,-0.000173455,-3.00E-05,-0.000315226,-0.004128768,-6.89E-05
Throttle cycle fin app,-0.002527346,0.001303864,0.007306495,0.066846125,0.003726666,0.033133019,-0.000585848,0.016166074,0.031765836,0.008166024,0.005667715,-0.000975222,0.004843117,0.006208419,-0.000693267,-0.001764979,-0.000123473,-0.002189352,0.001739633,-0.002583198,-0.003071791,-0.003486784,-0.004293988,-0.001107249,-0.001550279,-0.002677668,-0.001308617,0.00255284,0.0224365,-0.001151316,-0.001552756,-6.17E-05,-0.001032131,-6.17E-05,-0.000408803,-0.000545374,-6.17E-05,0.002738535,-0.000765859,0.019566757,0.006120655,-0.000474292,0.003277113,-0.004813193,-0.004483731,-0.009789471,-0.000457643,0.007655956,0.008091552,0.007937597,0.001777144,-0.003101542,0.006962404,0.001450938,0.00757704,0.023933103,0.010594056,0.013860447,-0.004694627,-0.000728184,-0.000106556,-6.17E-05,-0.000920436,-0.000185212,-0.000687738,-0.000623495,0.005009862,0.006186379,0.006657587,0.006541587,-0.002646757,-0.000222601,-0.000239113,-0.000349266,-0.000365275,0.006233647,0.010868273,0.032838095,0.017789317,0.003270087,-0.00193688,0.001476995,0.031202049,-0.001429814,0.003468441,0.04152949,0.022560548,0.000657617,0.002788182,-0.000878009,-0.001903701,0.052688876,0.003910507,0.003917218,-0.00152772,0.00176319,-0.000418775,0.02008459,0.004718414,0.002155657,0.020179615,0.009559745,0.016376612,0.042738941,-0.002424576,0.004282184,0.003408171,0.016938929,0.031589469,-0.00163114,0.016166074,-0.000123473,0.019080466,-0.003178136,-0.00010693,1,0.047569318,-0.000163341,0.044251459,-0.012163362,-0.000375569
Turb app,0.001273773,0.006072819,0.001309937,0.079146147,0.004314151,0.052699286,0.005941709,-0.000641316,-0.00033215,-0.001193901,0.002701901,-0.0010961,0.00523057,0.008503541,0.004700947,-0.002863027,-0.000200289,0.003127845,-0.002403835,-0.002610258,-0.001895346,0.001449409,-0.002847669,0.001856014,9.89E-05,-0.001054287,-0.002122749,0.000691036,0.027808891,-0.001867585,-0.002518775,-0.000100144,0.002242582,-0.000100144,-0.000663132,-0.000884668,-0.000100144,0.002487162,0.002264127,0.002868736,-0.001278813,-0.000769364,0.001511305,0.002653056,-0.000508835,-0.000989918,0.008007299,0.00864537,0.011277963,0.010415292,0.004684878,0.000258607,0.009625314,0.007307745,0.014191085,0.032101531,-0.000950323,0.003104424,0.009678898,-0.00118121,-0.000172848,-0.000100144,-0.001493067,-0.000300439,-0.001115602,0.045345031,0.002004835,0.010144636,0.000748972,0.023558538,-0.002950217,-0.000361087,-0.000387873,-0.000566556,-0.000592524,0.006181192,0.01238016,0.050515174,0.029266744,-0.001596327,-0.00010038,-0.002682991,0.026389661,-0.005422755,-0.00227761,0.055148195,0.027488618,-0.004377798,-0.011613408,-0.001424246,-0.003088053,0.048909595,0.003976691,0.00023398,0.011273342,-0.003223777,-0.000679308,0.009265646,0.005372444,0.000116596,0.015121808,0.018672552,0.020039268,0.039000288,0.004472669,0.004813803,-0.002227057,0.036944864,0.030518629,-0.000151273,-0.000641316,-0.000200289,0.012000375,0.005178427,-0.000173455,0.047569318,1,-0.000264961,0.529003268,-0.004980206,0.020885031
Turb crz,-0.001163817,-0.001634031,-0.000890544,-0.001309097,0.005542484,-0.000627973,-0.000164257,-0.000110847,-5.74E-05,-0.000206357,-0.000685609,-0.000872796,-0.000743485,-0.000651336,-0.000194374,-0.000494854,-3.46E-05,0.000492091,-0.001873994,-0.000724261,-0.001278098,0.002488313,-0.001552758,-0.000310444,-0.000434658,-0.001194834,-0.000366902,0.002180323,-0.000942744,-0.000322799,-0.000435352,-1.73E-05,-0.000289383,-1.73E-05,-0.000114618,-0.000152909,-1.73E-05,-0.001293664,-0.001379926,-0.000674824,-0.001118836,-0.000132979,-0.000874916,-0.001349493,-0.002437434,0.001028269,-0.000128311,-0.000571918,-0.000551091,-0.000709086,-0.001724967,-0.000869591,-0.001309378,-0.000544442,-0.000219743,-0.000701708,-0.000164257,-0.000249203,-0.001900473,-0.000204164,-2.99E-05,-1.73E-05,-0.000258066,-5.19E-05,-0.000192824,-0.000174812,-0.000302094,-0.000817733,-0.000935412,-0.000452026,-0.001188419,-6.24E-05,-6.70E-05,-9.79E-05,-0.000102414,-0.00161671,-0.001438711,-0.000324658,-0.000292447,-0.001064519,0.002150894,-0.001765235,-0.000173147,-0.001488285,0.006897181,-0.000957633,-0.000235571,0.002319199,-0.002007295,-0.000246171,-0.000533748,-0.000441554,-0.00060851,-0.000608009,-0.000428333,-0.000803897,-0.000117413,-0.001579796,-0.001411523,-0.000989234,-0.001574623,0.004291918,-0.000109486,-0.000416565,-0.000679788,-0.000335585,-0.000384931,-0.000207807,-0.000282016,-0.001286306,-0.000110847,-3.46E-05,-0.000766869,-0.000891066,-3.00E-05,-0.000163341,-0.000264961,1,0.095107985,0.001446401,-0.0001053
Turb flt,0.017083925,0.028991254,0.016353968,0.086679689,0.014368902,0.060692242,0.002082358,0.004477612,-0.000603627,-0.002169715,0.006613359,0.003206097,0.010059228,0.005748648,0.001176202,-0.002662136,-0.000363992,-0.007085165,-0.005711549,-0.001501873,-0.00685266,-0.007888288,-0.006151715,-0.001245493,0.008431783,-0.003388086,-0.002148317,-0.001616214,0.031336164,0.004372738,-0.003135078,-0.000181994,-0.000877734,-0.000181994,-0.001205132,-0.001607736,-0.000181994,0.010448892,-0.003180544,0.020045889,-0.002576508,-0.001398191,-0.001932794,-0.003107084,-0.002281729,-0.019990553,0.008323231,0.009404009,0.005628404,0.010376342,0.017373568,0.004013758,0.010014527,0.010460199,0.009084876,0.025950429,0.00589177,0.012456674,0.004867867,0.003984914,-0.000314122,-0.000181994,-0.0027134,-0.000545998,0.001218342,0.030912438,0.01134294,0.014036236,0.001742729,0.014958234,-0.004358979,-0.000656216,-0.000704894,-0.00102962,-0.001076813,0.018165165,0.066648182,0.048713177,0.024731651,0.011682759,0.002327581,0.013600659,0.016249683,0.000650337,0.005810871,0.06117662,0.024101488,-0.003049919,0.00804424,-0.002588329,-0.003254192,0.056515544,0.006033762,0.007085923,0.016002679,-0.000563673,-0.001234528,0.019356993,0.004572929,-0.002654265,0.02495964,0.014542633,0.050267461,0.039320199,0.014224197,0.002072347,0.000839986,0.030948548,0.025911543,-0.004457613,-0.001165485,-0.000363992,0.067096807,0.004196433,-0.000315226,0.044251459,0.529003268,0.095107985,1,-0.020179456,0.010773293
Unstable app,-0.029922516,-0.032154092,-0.037161054,-0.069998504,-0.014170065,-0.033018498,-0.011806261,-0.004051355,-0.003267401,-0.012918775,-0.001160913,0.015970938,-0.013457967,0.000116674,-0.009857603,-0.011884729,-0.004767506,0.039672408,-0.029374406,-0.028215628,-0.027367261,0.043797018,-0.026452963,-0.015246018,-0.022333197,-0.088094048,0.000669125,-0.144609551,-0.094124757,-0.027642156,-0.0059047,-0.00238373,-0.01926345,-0.00238373,-0.002022233,-0.003052971,-0.00238373,-0.118983674,0.005938079,-0.047766252,-0.152939704,-0.006961276,-0.119870397,-0.026014555,0.012049842,0.075077075,-0.002438409,-0.077354978,-0.063084761,-0.090817891,-0.102985455,-0.010193878,-0.166256091,-0.001464452,-0.03026198,0.002837409,-0.022620631,-0.032178974,-0.006246968,-0.025070291,0.001436462,0.002744483,-0.00181672,-0.007151376,-0.007665564,0.000809922,-0.01451681,-0.082015754,-0.035822673,-0.044899026,0.008111209,-0.008594997,-0.001287611,-0.004419374,-0.0063016,-0.013883459,-0.018023985,-0.014292197,-0.024183038,-0.082514694,-0.054753675,-0.116729241,-0.009481372,-0.006500092,-0.003271095,-0.116002597,-0.006033503,0.05341762,-0.269458854,0.006536951,-0.003892479,-0.046676874,-0.021010269,-0.010735732,0.01544345,-0.001644495,-0.003313796,-0.188004131,-0.119328075,-0.04771343,-0.132000306,0.007448949,-0.011023228,-0.010952414,-0.025164096,-0.046215097,0.000405254,-0.005102835,-0.026541316,0.01032995,-4.64E-05,0.002924888,-0.026592947,-0.006574447,-0.004128768,-0.012163362,-0.004980206,0.001446401,-0.020179456,1,-0.00354013
Unstable app g/a,-0.002675956,-7.07E-05,-0.002047623,0.004180049,0.000510112,-0.001443894,-0.000377674,-0.00025487,-0.000132002,-0.000474476,0.002617148,0.001308137,0.006038582,0.002912252,-0.000446923,-0.001137814,-7.96E-05,-0.003131619,-0.004308863,0.002309153,-0.000633245,-0.004279885,-0.001640926,-0.000713801,-0.000999406,0.007077206,-0.000843615,0.002804067,0.016296543,0.016930799,-0.001001003,-3.98E-05,0.009187121,-3.98E-05,0.024250096,-0.000351582,-3.98E-05,0.003866377,-0.00102472,0.00696686,4.07E-05,-0.000305758,0.011215856,0.001282627,-0.001687578,-0.004333476,0.021714064,-0.001315007,0.003931309,-0.001630396,0.004816724,0.004653491,0.001925534,-0.001251831,-0.000505254,0.006585243,-0.000377674,-0.000572991,-0.002754156,-0.000469432,-6.87E-05,-3.98E-05,-0.00059337,-0.000119399,-0.000443359,0.194233176,-0.000694604,0.012903205,0.004048115,0.017926509,-0.002732525,-0.000143502,-0.000154147,-0.000225159,-0.000235479,4.30E-06,-0.001240497,0.00803964,-0.000672422,0.003031562,-0.00238208,-0.004058794,0.032496423,-0.001417293,0.004775333,0.017126123,-0.000541648,-0.003962449,-0.00461536,-0.000566019,-0.001227243,0.011930175,-0.001399143,0.003320539,0.00568106,-0.001848394,-0.000269968,0.019875999,0.011479947,-0.00227454,0.01793434,0.001983434,-0.000251742,0.005899998,-0.001563032,0.016220986,-0.000885069,-0.000477809,-0.000648437,-0.002957594,-0.00025487,-7.96E-05,-0.001763257,0.004449636,-6.89E-05,-0.000375569,0.020885031,-0.0001053,0.010773293,-0.00354013,1
